,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas
14,-0.2307837990210486,-0.30545667144719796,-0.7229167034288385,-0.7229056556912148,-0.22563373964302494,-0.27182545141827347,-0.03510071413658914,-0.2675994192803347,-1.5111962576104836,0.1501797559024724,1.5763032124333762,-0.8170225047058841,0.8170225047058839,1.2939868413248752,0.6774412796130733,-1.172541656130998,-1.2545442539678167,-0.4149749129640343,-0.4544497213885879,0.6081114499809507,0.8798039264445185,0.4687449923834808,-0.33144397516969343,0.9018127445061533,1.369800146494815,-0.8437854205277744,1.1886326442279578
15,0.18799877246828378,0.1327349832444902,-0.6533560678879705,-0.6533077128327679,-0.15422076125144923,-0.17552203669352226,0.11734796220486053,-0.16942337564968687,-1.0754121150669238,0.20369525180970566,1.5763032124333762,-0.8170225047058841,0.8170225047058839,1.2939868413248752,1.5398251883109768,0.2317098951051533,-1.6870348492078322,-0.4149749129640343,-1.4650813227139976,0.7643792845170236,0.8798039264445185,0.694552008784346,-0.33144397516969343,1.5792256890162844,1.603854211441237,-0.11695774187290772,1.221635521361226
16,-0.7974849852107415,-0.8562113200046408,-0.5280906707122351,-0.5279664825587181,0.6096465170996331,0.18312516297106843,0.46680723566449134,0.7118824393459209,-2.2893822264382693,0.6853347149748052,1.5763032124333762,-0.8170225047058841,0.8170225047058839,1.2939868413248752,-0.4899809001954656,0.4590718483929993,-1.6106478584103212,-0.20461281192602668,-1.623789133174375,0.5842016173743387,0.8798039264445185,1.5346403247147955,0.4581922579023386,2.256198326120169,1.5625153108918266,0.10492304809573803,1.221635521361226
17,-0.924272369239622,-1.033096024650827,-0.5070825234357506,-0.5070683863341905,-0.2596952144314188,-0.24525899218385933,-0.0163378001253338,-0.28616387222254464,-0.1727163912266925,0.20369525180970566,1.5763032124333762,-0.8170225047058841,0.8170225047058839,1.2939868413248752,-0.7509655041435152,0.33300256019172547,-1.3984617728616786,-0.425153724304583,-0.9955364534244866,0.6277516696220966,0.8798039264445185,0.31634744397593456,-0.39375088467037983,1.0127702108802534,1.4476850315879077,-0.15461023956455666,1.1974727006029404
18,-0.9396405370006984,-1.0632468265791541,-0.4542986445028965,-0.45431191011434163,-0.3400106237335975,-0.3448832143129123,-0.13595137694708662,-0.37372022090654966,0.231940312563756,-0.22442871544816057,1.5763032124333762,-0.8170225047058841,0.8170225047058839,1.2939868413248752,-0.7826707949044676,-1.43633981988164,-1.0729867685940218,-0.49640540368842434,1.0874007688352876,0.7964013817580219,0.8798039264445185,-0.4509653371908451,-1.0188968766605995,-0.011825123455186612,1.271545368377375,-0.12502613423540399,-0.8416336365596933
19,1.9783903166336863,2.0000746493388863,-0.9183903807275748,-0.9183994659659311,-0.32607638404743633,-0.32163756248279995,-0.1312606484442728,-0.35439038454476185,0.3564500675762017,0.5783037231603386,1.5763032124333762,-0.8170225047058841,0.8170225047058839,2.201891865548264,-0.8143760856654199,-0.4321578595269869,-0.4663190735645118,-0.4455113469856805,0.7790306707905127,0.7964013817580219,0.8798039264445185,-0.2184386285557037,-0.5326952928569103,0.0619263670910904,0.9432306219849534,0.3940404410851855,-0.145037194211071
20,-1.0645069000594443,-1.1858600877543513,-0.9063652723592316,-0.9063704911162266,-0.3115615510410185,-0.3116751402698946,-0.11484309868442436,-0.3391666740283114,0.07630311879819889,0.5783037231603386,1.5763032124333762,-0.8170225047058841,0.8170225047058839,2.201891865548264,-1.0396505200195547,-1.2650896307064994,-0.9124633821354835,-0.45569015832622933,0.0023491838484055077,0.7964013817580219,0.8798039264445185,-0.049558816177291534,-0.6112019988277748,0.2823002239174282,1.1846737657735409,0.1896411679019482,0.09393899645928952
21,-1.0145603548359459,-1.1376188046690279,-0.8817891614579408,-0.8817973601688615,-0.33691412602556164,-0.3282791772914035,-0.12656991994145894,-0.3681633810797165,0.5120872613417587,0.20369525180970566,1.5763032124333762,-0.8170225047058841,0.8170225047058839,2.201891865548264,-0.93685862997352,-0.002939300275251908,-0.9611739269918675,-0.4760477810073268,0.3362112099982156,0.7964013817580219,0.8798039264445185,-0.39010774714457036,-0.7923074157764366,0.1301740150592867,1.2110348038050491,0.2541883068019179,-0.4529658246062954
22,-0.9761399354332548,-1.0974177354312582,-0.8653297450585787,-0.8653436886053113,-0.34601008804291683,-0.33824159950430877,-0.15002356245552811,-0.3758250253103888,0.6988518938604273,1.0599431863254383,1.5763032124333762,-0.8170225047058841,0.8170225047058839,2.201891865548264,-0.8577622730225126,-0.24851935879449588,-0.3581964247545079,-0.4760477810073268,1.1901908015168794,0.7964013817580219,0.8798039264445185,-0.5922056607565739,-0.7923074157764366,-0.27424833757805817,0.8847171057483479,1.0119448228463535,-0.8581350751263273
23,-0.9396405370006984,-1.0572166661934888,-0.8464139012537023,-0.8464166961270663,-0.31543217317606326,-0.32163756248279995,-0.10311627742738977,-0.3400043002706556,0.231940312563756,0.5783037231603386,1.5763032124333762,-0.8170225047058841,0.8170225047058839,2.201891865548264,-0.7826707949044676,-0.6638921580703683,-1.1600753184887689,-0.4658689696667781,0.2309542165322654,0.7964013817580219,0.8798039264445185,-0.08975018293701856,-0.6971855339387222,0.41351183097886374,1.318675709100375,0.5607872165767738,0.16731146437164449
24,-0.9530876837916402,-1.0732970938885964,-0.8265133445811267,-0.8265196523055691,-0.3276246329014542,-0.3149959476741964,-0.11249773443301744,-0.3494271073698463,1.1968909139102102,0.9529121945109716,1.5763032124333762,-0.8170225047058841,0.8170225047058839,2.201891865548264,-0.8103712068324574,-0.6631634338611124,-1.099925175976719,-0.4760477810073268,-0.33356864295503613,0.5526064814298866,0.8798039264445185,-0.23986557171782974,-0.7923074157764366,0.2536802425114101,1.2861238212281334,1.306441144077465,-0.277343371289976
25,1.521187325741663,1.515651765023763,0.26954140726700526,0.2695222525089591,-0.3334305661040214,-0.3415624069086105,-0.14064210544990047,-0.37032676074525805,-0.23497126873291535,-1.0271611540566599,-0.5960971613359368,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-1.1020598818332188,-1.751148678280196,-0.662268310827693,-0.45399368976947113,1.6013509322432462,0.7964013817580219,0.8798039264445185,-0.32886979716050624,-0.7923074157764366,-0.09152076398579026,1.0492738886117028,-0.7274660973017875,-0.7043180942016316
26,1.5115822208909901,1.515651765023763,0.3977806711227528,0.39776969122333855,-0.2900795981915201,-0.3083543328655929,-0.10311627742738977,-0.3272212256584713,-0.2972261462391382,-0.6525526827060268,-0.5960971613359368,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-1.1020598818332188,-1.0027489153743694,-0.7814615380141479,-0.39292082172617865,0.5191774681714487,0.7964013817580219,0.8798039264445185,0.13212644744002425,-0.39375088467037983,0.41351183097886374,1.1137785498554693,-0.6911583316705546,0.7369057634663513
27,1.5999491855171797,1.5920337965755251,2.0019044245938247,2.0018710550793326,-0.3500742412847138,-0.3415624069086105,-0.15236892670693505,-0.3853552203893672,0.3875775063293131,-0.5990371867987936,1.1611948607577112,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-0.216647919845782,-1.4662175124611325,-0.8762994927724107,-0.5031912779154568,0.2309542165322654,0.7964013817580219,0.8798039264445185,-0.7137940542031935,-1.15784128484713,-0.32576430410889,1.1651026920834817,-0.3112715246030248,-1.0915125634258658
28,1.3636636061906298,1.3749480226915696,1.5116662225454687,1.5117674098615952,0.2554845917430381,-0.065935392351564,0.39879167237369073,0.31644084759310454,-1.604578573869818,0.5247882272531054,-0.5960971613359368,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-0.7619789209341619,-0.1749182136596483,-1.7973716136931264,-0.3064009253315142,-1.5715717965721265,0.7626714393308367,0.8798039264445185,1.2865188586302967,-0.028009325901350596,2.193674674433176,1.6635659566792749,0.18022804347903598,1.221635521361226
29,-1.0030342290151386,-1.117518270050143,1.787740930885717,1.7877202433742607,-0.29182137815229026,-0.32163756248279995,-0.10546164167879668,-0.3308275092706149,-1.0442846763138123,-0.33145970726262713,-0.5960971613359368,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-0.8687756898131591,-1.4254089567428012,-0.8438257962014879,-0.4047961016234855,1.0532744779849992,0.7964013817580219,0.8798039264445185,0.11944778284705007,-0.46062696753444987,0.3886344625259408,1.1475286667291429,-0.8229420735913259,0.5798474285374953
30,0.4972831486599467,0.44027316291342733,0.1260889778135458,0.12607640332424405,-0.33130172392974677,-0.3415624069086105,-0.11718846293583127,-0.36230975992692466,0.4498323838355359,0.0966642599952391,-0.5960971613359368,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,1.4987751802731122,-1.4727760303444357,-1.3235508591810274,-0.47944071812084305,0.6877531217692593,0.7964013817580219,0.8798039264445185,-0.2945106161135471,-1.0188968766605995,0.2536802425114101,1.4071449503727853,0.14795447402905115,-0.5952907322435138
31,-0.9223513482694874,-1.033096024650827,0.41005548057889846,0.4100579476639181,-0.26453349210022475,-0.3083543328655929,-0.046827535393623734,-0.30755751030497985,-1.168794431326258,-0.2779442113553939,-0.4992385459449484,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-0.6691992279705329,-0.4204982721788923,-1.344953977375499,-0.40649257018024365,0.30290723940937986,0.7964013817580219,0.8798039264445185,0.2908633281440573,-0.46062696753444987,0.871871840881396,1.4185281258863909,-0.97758626053917,1.1305829406989059
32,-0.7878798803600687,-0.9044526030899643,0.6995548634297324,0.6995334434519812,-0.3359464704918005,-0.3415624069086105,-0.13829674119849353,-0.3702584229399386,-0.14158895247358108,-0.5990371867987936,-0.4992385459449484,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-0.3321219261961978,-2.5848091736689645,-1.0298115129258631,-0.4811371866776012,0.6877531217692593,0.7964013817580219,0.8798039264445185,-0.37235761671440665,-1.0188968766605995,-0.050792328907995184,1.2481799028494474,-0.2951347398780323,-0.87021648550547
33,1.4539515917869537,1.4473099473195548,0.5864740902156768,0.5864556687706882,-0.32510872851367517,-0.33824159950430877,-0.12891528419286585,-0.36424079105438,-0.4528633400046953,-1.0271611540566599,-0.4992385459449484,-0.8170225047058841,0.8170225047058839,-0.5218232071219026,-0.8711118691323873,-1.3007971169600394,-0.7884729043192334,-0.4438148784289225,1.6013509322432462,0.7964013817580219,0.8798039264445185,-0.20537960402494063,-0.6971855339387222,0.09671065218455836,1.117572941693338,-0.9896888490829144,-0.3607345697606444
34,1.3060329770865933,1.3186665257586923,1.253304508977658,1.2533008650309214,-0.1741544652469297,-0.2751462588225752,-0.04917289964503065,-0.2683940903307638,-2.1648724714258236,-0.5990371867987936,-0.4992385459449484,-0.8170225047058841,0.8170225047058839,-0.5218232071219026,-0.5634036787997763,-0.8110944483400635,-0.7371792245083442,-0.2843468340936586,0.7506606217703933,0.7964013817580219,0.8798039264445185,0.6402873243264174,0.054028104941219506,0.8566812353658945,1.0898139698268254,-2.2019648015479696,1.2198675100862293
35,0.31094411455689513,0.25534824441968734,1.3004247388580552,1.3004100754703856,-0.29549846918058276,-0.31831675507849816,-0.0937348204217621,-0.3328171156597727,-0.9197749213013666,-0.1709132195409273,-0.4992385459449484,-0.8170225047058841,0.8170225047058839,-0.5218232071219026,1.9823642993533215,-0.9138445618451477,-1.076307942106957,-0.41836785007755056,0.5734506054273291,0.7964013817580219,0.8798039264445185,0.09168150738843779,-0.5326952928569103,0.5068570011031066,1.2733427118795233,-0.708639848455963,0.6502732109915227
36,-1.074112004910117,-1.1939003016019052,-0.7588274400064681,-0.7588308110738476,-0.30459443119793794,-0.32163756248279995,-0.10311627742738977,-0.33896947064724675,-0.9197749213013666,-0.2779442113553939,-0.7344666118944918,-0.8170225047058841,0.8170225047058839,-0.158661197432547,-1.0479940175882265,-0.7141741285090267,-0.9707684282514585,-0.4149749129640343,0.7790306707905127,0.7964013817580219,0.8798039264445185,0.016243453060242732,-0.5326952928569103,0.41351183097886374,1.216227129477922,-0.471967005822741,0.48850017932934253
37,-0.7859588593899342,-0.8964123892424104,-0.645232609473957,-0.6452186908530991,-0.29336962700630814,-0.2585422218010664,-0.025719257130961473,-0.3182377330220485,-0.23497126873291535,0.25721074771693897,-0.7344666118944918,-0.8170225047058841,0.8170225047058839,-0.158661197432547,-0.3077589132956765,0.3891143243044313,-1.586661605261344,-0.4404219413154062,-1.3010284305541773,0.7370537615380379,0.8798039264445185,0.10791019806744426,-0.6971855339387222,0.9863517665054676,1.5493347918760723,0.17955567744882794,1.0392356914907535
38,-1.0971642565517317,-1.2220410500683438,0.028631150537681407,0.028627672016392176,-0.3258828529406841,-0.25190060699246286,-0.08200799916472751,-0.3688272340456769,-0.359481023745361,-1.615831609036226,-0.8728360624530468,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-1.1070659803744218,1.080673598888296,-1.3375735917911984,-0.43872547275864804,-1.3680475318625749,0.7964013817580219,0.8798039264445185,-0.2157761089911792,-0.6971855339387222,0.6118703174928801,1.4147337340485224,-1.4852226133462232,0.5318164555667569
39,2.009126652155839,2.0322355047291016,-0.8268864870644793,-0.8268984288904996,-0.3276246329014542,-0.29839191065268755,-0.14064210544990047,-0.3618372528158587,-0.1727163912266925,-0.22442871544816057,1.2027056959252778,-0.8170225047058841,0.8170225047058839,3.109796889771653,-1.0907127251398254,-1.0384564016279094,-0.18106717073129316,-0.4404219413154062,-0.2677830220388174,0.7964013817580219,0.8798039264445185,-0.23986557171782974,-0.5326952928569103,-0.09152076398579026,0.7888587856337724,-0.35430295053633787,-0.38018269378560604
40,1.1158519010432726,1.0935405380271825,-0.7702635243640812,-0.7702583653638486,-0.29182137815229026,-0.2552214143967646,-0.067935813656286,-0.31552569840522793,0.16968543505753314,0.0966642599952391,1.5763032124333762,-0.8170225047058841,0.8170225047058839,2.201891865548264,0.9701311743220753,-0.9400786333783606,-1.4228170452898705,-0.4658689696667781,-1.3355658815351918,0.7964013817580219,0.8798039264445185,0.11944778284705007,-0.6971855339387222,0.7245890134919657,1.4608655506036619,0.2441028163487976,0.7204043248997172
41,1.3214011448476697,1.3126363653730266,0.1507265275829414,0.15071548198059256,-0.303820306770929,-0.27182545141827347,-0.11015237018161052,-0.3437257818974806,-0.6085005337702524,-0.33145970726262713,-0.7344666118944918,-0.8170225047058841,0.8170225047058839,-0.158661197432547,-0.7025732182452196,-1.1965895550364434,-0.8762994927724107,-0.4149749129640343,-0.8656098521149547,0.7964013817580219,0.8798039264445185,0.023089931940449004,-0.5326952928569103,0.33689834229198523,1.1651026920834817,-0.9332101025454409,0.34853262005878605
42,1.8708131423061516,1.8875116554731315,-0.9192550341557664,-0.9192646773615685,-0.3212381063786304,-0.3050335254612911,-0.1336060126956797,-0.35751439850222255,-0.577373095017141,-0.33145970726262713,1.1611948607577112,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-0.8200496640121167,-1.1965895550364434,-0.4032167768187416,-0.4404219413154062,-0.043289590662221204,0.7964013817580219,0.8798039264445185,-0.15618638540420174,-0.5326952928569103,0.025821159778883305,0.909081095444136,-0.6313177549820411,-0.20397090337762117
43,1.9380488762608608,1.953843419715451,1.2590605981619423,1.2590501524807591,-0.3007238090628932,-0.27182545141827347,-0.07731727066191367,-0.33516207863659153,0.1074305575513103,-0.7595836745204934,1.1611948607577112,-0.8170225047058841,0.8170225047058839,-0.7034042119665803,-0.9552143246245977,-0.6864826085573017,-1.368202191966046,-0.4624760325532618,-1.1398536593094415,0.7964013817580219,0.8798039264445185,0.049588340939764046,-0.6971855339387222,0.6510576766488123,1.4313092352350012,-0.48675905848731726,0.5995902211082896
44,-0.23270481999118314,-0.32153709914230577,-0.3611404106756926,-0.3611565437580009,-0.3475583368969347,-0.31831675507849816,-0.1453328339527143,-0.3817704143731811,0.3564500675762017,0.0966642599952391,1.5970586300171594,1.2239564935362277,-1.223956493536228,-0.3402422022772248,0.6700990017526424,0.018193701793169776,-0.7002772965868411,-0.4862265923478756,-0.4544497213885879,0.7964013817580219,0.8798039264445185,-0.6354399070186149,-0.8984368516259391,-0.17848147671945966,1.0700431913031943,-0.06047899533543432,-0.87021648550547
45,2.0244948199169155,2.0422857720385443,0.029173390823157466,0.029170472390332734,-0.31485157985580653,-0.22865495516235051,-0.07966263491332058,-0.35833835718350276,-0.5462456562640295,-1.0806766499638931,1.5970586300171594,1.2239564935362277,-1.223956493536228,-0.3402422022772248,-0.8857964248532494,-0.14285434845238787,-1.4283523344780962,-0.4760477810073268,-1.649692221410136,0.7964013817580219,0.8798039264445185,-0.08353763728646176,-0.7923074157764366,0.6316841507739691,1.4638611231072425,-1.3581454336369077,0.385071519742047
46,1.774762093799424,1.7769587150692652,1.0478613889250599,1.0478314773751043,-0.35568664338052874,-0.33159998469570523,-0.16409574796396964,-0.391917602208758,0.014048241291976035,-0.7595836745204934,1.5693847399054484,1.2239564935362277,-1.223956493536228,-0.3402422022772248,-0.3785117726780122,-0.2157267693779796,-0.11907193182316833,-0.49640540368842434,-0.1119533324935242,0.7964013817580219,0.8798039264445185,-0.9435314566278804,-1.0188968766605995,-0.6370616403251156,0.755308373593671,-0.6003889175924721,-1.1460262444049245
47,0.7431738328371694,0.695549952573264,1.0709917136181946,1.070963904526216,-0.35278367677924516,-0.334920792100007,-0.15471429095834197,-0.3881785480034223,0.20081287381064455,-0.33145970726262713,1.5417108497937375,1.2239564935362277,-1.223956493536228,-0.3402422022772248,1.742071569375578,-0.8038072062475042,-0.8039717140462647,-0.504887746472215,-0.2677830220388174,0.7964013817580219,0.8798039264445185,-0.8128144246743197,-1.15784128484713,-0.38036242248344754,1.1259605447033634,-0.29042817766657614,-1.1112553559966598
48,1.8535239535749406,1.869421174316135,-0.9061663006120663,-0.906183921101923,-0.34910658575095266,-0.3249583698871017,-0.16644111221537655,-0.38813364030278374,-0.5462456562640295,-1.615831609036226,1.5832216849613039,1.2239564935362277,-1.223956493536228,-0.3402422022772248,-0.5533914817173703,-0.28568429346654756,1.583952041754197,-0.4455113469856805,1.0138031054352679,0.7964013817580219,-0.15705060982069718,-0.6823509660126185,-0.5326952928569103,-0.7134549753088709,-0.16632943334125933,-1.4489148477149902,-0.9639210830802848
49,0.4012321001532191,0.33977048981900343,0.02040172416767053,0.020377444525875088,-0.35588017448728093,-0.3415624069086105,-0.16878647646678346,-0.39086910502428523,0.32532262882309027,-0.2779442113553939,1.5970586300171594,1.2239564935362277,-1.223956493536228,-0.3402422022772248,1.9736870618819031,-0.936435012332081,0.24219794252834637,-0.49640540368842434,0.6877531217692593,0.7964013817580219,0.8798039264445185,-0.9534208150104001,-1.0188968766605995,-0.7966730750894456,0.5597973415266511,0.008102339745783553,-1.1881638464590079
50,1.0927996494016579,1.0633897360988556,0.4105870113369067,0.4105612921435951,-0.35529958116702426,-0.3415624069086105,-0.16409574796396964,-0.39000414365981334,0.4809598225886474,0.0966642599952391,1.5970586300171594,1.2239564935362277,-1.223956493536228,-0.3402422022772248,1.0375466346769424,-0.3760460954142814,-0.11907193182316833,-0.49640540368842434,0.6877531217692593,0.7964013817580219,0.8798039264445185,-0.92425988644656,-1.0188968766605995,-0.6370616403251156,0.755308373593671,0.10694014618636205,-1.1460262444049245
51,-1.0721909839399824,-1.1939003016019052,0.48599504887520567,0.48599870735305367,-0.2567922478301352,-0.21537172554514344,-0.03979144263940298,-0.3122982014854264,-1.0442846763138123,-1.1341921458711264,1.5970586300171594,1.2239564935362277,-1.223956493536228,-0.3402422022772248,-1.0556700353514044,-1.4224940599057776,-1.4910856119446514,-0.45569015832622933,-1.5481356691207238,0.7964013817580219,0.8798039264445185,0.33118148154971433,-0.6112019988277748,0.9163428889122853,1.497810944814488,-1.5450631900347365,1.0566211356948854
